feature,chrome,firefox,safari,interop,tests
ex,100.0,100.0,100.0,100.0,6
exp-functions,100.0,100.0,100.0,100.0,6
fetch-priority,100.0,100.0,100.0,100.0,5
file-selector-button,100.0,100.0,100.0,100.0,6
font-family-ui,100.0,100.0,100.0,100.0,11
font-optical-sizing,100.0,100.0,100.0,100.0,5
font-synthesis-position,100.0,100.0,100.0,100.0,1
font-synthesis-weight,100.0,100.0,100.0,100.0,6
font-variant-alternates,100.0,100.0,100.0,100.0,24
font-variant-position,100.0,100.0,100.0,100.0,6
gethtml,100.0,100.0,100.0,100.0,2
gradient-interpolation,100.0,100.0,100.0,100.0,3
grid-animation,100.0,100.0,100.0,100.0,15
hanging-punctuation,100.0,100.0,100.0,100.0,2
hardware-concurrency,100.0,100.0,100.0,100.0,3
headings,100.0,100.0,100.0,100.0,1
hidden-until-found,100.0,100.0,100.0,100.0,15
http2,100.0,100.0,100.0,100.0,3
hwb,100.0,100.0,100.0,100.0,5
initial-value,100.0,100.0,100.0,100.0,2
input-button,100.0,100.0,100.0,100.0,2
input-file,100.0,100.0,100.0,100.0,5
input-hidden,100.0,100.0,100.0,100.0,2
input-password,100.0,100.0,100.0,100.0,3
input-reset,100.0,100.0,100.0,100.0,1
input-submit,100.0,100.0,100.0,100.0,2
ins,100.0,100.0,100.0,100.0,1
justify-self-block,100.0,100.0,100.0,100.0,2
language,100.0,100.0,100.0,100.0,2
line-height,100.0,100.0,100.0,100.0,86
link-selectors,100.0,100.0,100.0,100.0,10
mask-border,100.0,100.0,100.0,100.0,1
mask-type,100.0,100.0,100.0,100.0,6
meter,100.0,100.0,100.0,100.0,7
min-max-width-height,100.0,100.0,100.0,100.0,6
modal,100.0,100.0,100.0,100.0,2
named-color,100.0,100.0,100.0,100.0,3
namespace,100.0,100.0,100.0,100.0,130
non-cookie-storage-access,100.0,100.0,100.0,100.0,1
nth-of-type,100.0,100.0,100.0,100.0,16
online,100.0,100.0,100.0,100.0,3
output,100.0,100.0,100.0,100.0,2
overflow,100.0,100.0,100.0,100.0,1
overflow-anchor,100.0,100.0,100.0,100.0,8
overflow-overlay,100.0,100.0,100.0,100.0,1
overlay,100.0,100.0,100.0,100.0,6
p,100.0,100.0,100.0,100.0,1
pdf-viewer,100.0,100.0,100.0,100.0,1
placeholder-shown,100.0,100.0,100.0,100.0,7
position,100.0,100.0,100.0,100.0,4
pre,100.0,100.0,100.0,100.0,3
prefers-contrast,100.0,100.0,100.0,100.0,1
preloading-responsive-images,100.0,100.0,100.0,100.0,2
preserves-pitch,100.0,100.0,100.0,100.0,1
print,100.0,100.0,100.0,100.0,3
progress,100.0,100.0,100.0,100.0,5
q-unit,100.0,100.0,100.0,100.0,2
queuemicrotask,100.0,100.0,100.0,100.0,10
rcap,100.0,100.0,100.0,100.0,1
rch,100.0,100.0,100.0,100.0,1
read-write-pseudos,100.0,100.0,100.0,100.0,4
rect-xywh,100.0,100.0,100.0,100.0,6
request-animation-frame-workers,100.0,100.0,100.0,100.0,1
requestclose,100.0,100.0,100.0,100.0,10
rex,100.0,100.0,100.0,100.0,1
rgb,100.0,100.0,100.0,100.0,24
ric,100.0,100.0,100.0,100.0,1
root,100.0,100.0,100.0,100.0,4
round-mod-rem,100.0,100.0,100.0,100.0,5
ruby,100.0,100.0,100.0,100.0,2
safe-area-inset,100.0,100.0,100.0,100.0,1
scope-pseudo,100.0,100.0,100.0,100.0,3
screen,100.0,100.0,100.0,100.0,6
scripting,100.0,100.0,100.0,100.0,3
scroll-initial-target,100.0,100.0,100.0,100.0,3
scroll-target-group,100.0,100.0,100.0,100.0,3
scrollbar-width,100.0,100.0,100.0,100.0,25
search-input-type,100.0,100.0,100.0,100.0,1
shape-function,100.0,100.0,100.0,100.0,3
show-picker-input,100.0,100.0,100.0,100.0,4
strong,100.0,100.0,100.0,100.0,1
structured-clone,100.0,100.0,100.0,100.0,4
style-attr,100.0,100.0,100.0,100.0,17
svg-discouraged,100.0,100.0,100.0,100.0,1
svg-filters,100.0,100.0,100.0,100.0,7
text-indent-each-line,100.0,100.0,100.0,100.0,1
text-indent-hanging,100.0,100.0,100.0,100.0,1
text-size-adjust,100.0,100.0,100.0,100.0,1
text-underline-position,100.0,100.0,100.0,100.0,9
time,100.0,100.0,100.0,100.0,1
title,100.0,100.0,100.0,100.0,15
top-level-await,100.0,100.0,100.0,100.0,2
transition-behavior,100.0,100.0,100.0,100.0,3
unset-value,100.0,100.0,100.0,100.0,12
update,100.0,100.0,100.0,100.0,1
url-canparse,100.0,100.0,100.0,100.0,2
user-agent-sniffing,100.0,100.0,100.0,100.0,4
view-transition-class,100.0,100.0,100.0,100.0,19
viewport-unit-variants,100.0,100.0,100.0,100.0,7
wasm-exnref-exceptions,100.0,100.0,100.0,100.0,1
wbr,100.0,100.0,100.0,100.0,1
webauthn-public-key-easy,100.0,100.0,100.0,100.0,1
where,100.0,100.0,100.0,100.0,5
word-break-auto-phrase,100.0,100.0,100.0,100.0,7
writing-mode-svg-values,100.0,100.0,100.0,100.0,1
wasm-bulk-memory,100.0,100.0,100.0,100.0,8
padding,100.0,100.0,100.0,100.0,346
nesting,99.9,100.0,99.9,99.9,50
mutationobserver,99.7,100.0,100.0,99.7,15
trig-functions,99.7,100.0,100.0,99.7,6
light-dark,100.0,99.6,100.0,99.6,7
wasm-tail-call-optimization,100.0,100.0,99.3,99.3,2
calc-constants,99.2,99.2,100.0,99.2,6
hsl,99.5,99.0,100.0,99.0,47
abs-sign,98.9,99.4,99.2,98.9,4
attr-contents,100.0,98.8,100.0,98.8,83
word-spacing,100.0,100.0,98.8,98.8,83
counter-style,99.5,99.4,98.7,98.7,71
state,100.0,100.0,98.4,98.4,8
input-selectors,100.0,98.4,100.0,98.4,9
color-function,100.0,100.0,98.2,98.2,56
lang-attr,100.0,98.1,100.0,98.1,18
width-height,99.9,99.5,98.6,98.1,756
flexbox-gap,100.0,100.0,97.9,97.9,48
float-clear,100.0,97.8,100.0,97.8,45
change-event,100.0,100.0,97.7,97.7,4
document-caretpositionfrompoint,100.0,100.0,97.6,97.6,3
scroll-behavior,100.0,100.0,97.6,97.6,14
wasm-typed-fun-refs,100.0,100.0,97.5,97.5,5
text-underline-offset,100.0,100.0,96.9,96.9,18
borders,100.0,99.6,97.3,96.9,555
margin,99.0,97.1,98.3,96.6,397
textarea,100.0,99.6,97.0,96.6,33
transforms2d,99.8,98.7,97.7,96.3,665
vertical-align,98.7,100.0,96.2,96.2,82
all,99.5,96.8,100.0,96.2,31
charset,100.0,98.1,98.1,96.2,53
template,98.0,96.2,97.8,96.2,51
dom-geometry,100.0,98.6,97.4,96.1,31
appearance,96.2,100.0,99.9,96.0,26
text-align-last,95.9,95.9,97.0,95.9,37
contain-layout,100.0,100.0,95.8,95.8,72
matchmedia,95.8,100.0,97.0,95.8,11
transforms3d,99.5,97.8,97.3,95.7,198
dominant-baseline,98.5,96.9,98.5,95.5,32
focus-within,100.0,100.0,95.5,95.5,22
font-stretch,98.9,95.4,98.9,95.4,22
file,96.8,99.4,97.9,95.2,110
backdrop,100.0,95.0,100.0,95.0,20
postmessage,96.3,98.5,99.7,95.0,119
streams,95.0,99.6,99.6,94.9,221
selectors,98.7,98.1,97.9,94.9,256
localstorage,96.8,99.6,97.6,94.8,50
custom-properties,96.2,96.6,96.8,94.7,249
logical-properties,95.7,97.7,98.9,94.6,92
physical-properties,100.0,100.0,94.5,94.5,200
font-synthesis-style,94.4,100.0,94.4,94.4,6
slot-assign,100.0,100.0,94.4,94.4,9
starting-style,100.0,94.4,100.0,94.4,9
shapes,94.3,98.1,100.0,94.3,15
calc,97.2,94.2,96.7,94.2,74
element-from-point,100.0,96.6,96.1,94.1,30
audio,100.0,94.1,100.0,94.1,17
bdi,100.0,94.1,100.0,94.1,17
display-mode,100.0,100.0,94.1,94.1,1
import,100.0,100.0,93.9,93.9,33
contain-style,100.0,100.0,93.9,93.9,41
min-max-clamp,99.3,99.8,94.8,93.8,36
data-urls,100.0,93.8,100.0,93.8,16
input-image,93.8,93.8,94.8,93.8,3
input-range,100.0,93.8,100.0,93.8,16
document-write,95.2,98.6,97.8,93.7,147
wasm-garbage-collection,94.1,100.0,99.6,93.7,17
font-shorthand,94.8,100.0,98.9,93.7,22
background-clip,99.1,93.6,98.3,93.6,30
scrollbar-gutter,96.8,96.8,100.0,93.5,31
server-timing,99.0,96.9,94.8,93.5,10
table,93.8,99.7,100.0,93.4,32
text-tracks,97.1,97.1,94.0,93.4,98
ch,100.0,100.0,93.3,93.3,15
fit-content,100.0,100.0,93.3,93.3,15
media-playback-quality,100.0,93.3,100.0,93.3,1
picture,93.3,100.0,100.0,93.3,1
execcommand,93.8,97.6,95.4,93.3,48
relative-color,94.8,95.7,97.0,93.3,24
shape-outside,98.8,97.1,96.5,93.2,336
motion-path,97.8,98.1,95.3,93.0,143
events,97.6,97.3,96.3,92.9,105
canvas-roundrect,92.9,100.0,100.0,92.9,168
font-size,94.3,98.6,97.1,92.9,70
font-variant-east-asian,100.0,92.9,100.0,92.9,14
imagebitmaprenderingcontext,92.9,100.0,100.0,92.9,14
object-view-box,100.0,92.9,92.9,92.9,7
oklab,92.9,92.9,92.9,92.9,28
setinterval,92.9,100.0,100.0,92.9,14
counters,93.9,98.4,97.2,92.8,189
focus-visible,100.0,98.0,94.8,92.8,51
color-mix,99.1,93.3,99.8,92.8,16
supports,95.3,93.7,94.3,92.8,129
indexeddb,94.8,99.8,97.5,92.7,806
contain-paint,100.0,100.0,92.7,92.7,82
object-fit,99.0,99.0,92.7,92.7,63
background-color,98.8,100.0,93.9,92.7,82
line-break,97.0,96.4,94.5,92.7,166
dir-pseudo,100.0,100.0,92.6,92.6,27
xhr,95.5,97.9,97.8,92.6,429
background-repeat,96.1,100.0,96.5,92.6,57
autonomous-custom-elements,97.6,95.8,96.0,92.6,89
font-family,92.9,95.9,96.9,92.5,32
will-change,100.0,100.0,92.5,92.5,53
font-variant-numeric,100.0,92.3,100.0,92.3,13
ic,100.0,100.0,92.3,92.3,13
z-index,100.0,100.0,92.3,92.3,39
clip,100.0,98.8,93.5,92.3,92
image-set,92.2,100.0,100.0,92.2,39
js-modules-shared-workers,98.5,93.7,93.7,92.2,11
content-visibility,97.7,96.9,96.1,92.1,235
view-transitions,99.1,94.3,97.6,92.0,327
meta,100.0,92.0,100.0,92.0,25
domparser,94.1,98.0,92.0,92.0,20
steps-easing,99.0,92.9,99.5,91.9,14
script,99.0,97.8,94.2,91.9,287
background,99.3,99.1,91.9,91.7,162
field-sizing,100.0,91.7,100.0,91.7,12
font-variant-caps,100.0,91.7,100.0,91.7,12
request-animation-frame,91.7,100.0,100.0,91.7,12
text-stroke-fill,91.7,100.0,100.0,91.7,12
event-timing,94.4,97.1,94.4,91.6,72
shadow-parts,95.8,93.8,97.5,91.5,53
layout-direction-override,98.3,94.1,95.8,91.4,199
constructed-stylesheets,91.4,98.6,98.6,91.4,14
linear-easing,91.4,91.4,99.3,91.4,4
contain-size,100.0,96.5,94.7,91.3,96
shadow-dom,95.9,96.3,95.5,91.3,170
flexbox,98.5,98.1,92.8,91.1,1338
server-sent-events,91.1,100.0,100.0,91.1,101
currentcolor,100.0,90.9,100.0,90.9,11
lab,90.9,90.9,90.9,90.9,22
settimeout,90.9,100.0,100.0,90.9,11
transform-box,100.0,100.0,90.9,90.9,33
get-computed-style,96.3,95.4,94.5,90.9,22
dedicated-workers,90.7,98.8,98.4,90.7,150
gradients,100.0,100.0,90.6,90.6,64
border-image,98.7,98.0,93.6,90.6,100
webgl,90.9,90.6,90.6,90.6,11
canvas,93.9,97.9,98.0,90.5,122
cors,92.0,100.0,98.5,90.5,25
scroll-into-view,90.5,94.8,94.8,90.5,29
search,100.0,100.0,90.5,90.5,2
async-iterable-streams,97.6,90.2,100.0,90.2,4
writing-mode,98.2,98.0,90.9,90.2,1157
has,95.4,98.5,93.7,90.2,88
list-style,98.8,100.0,91.1,90.0,91
form-validity-pseudos,100.0,90.0,100.0,90.0,10
page-visibility,100.0,100.0,90.0,90.0,10
scrollbar-color,100.0,100.0,90.0,90.0,30
text-wrap,90.0,100.0,100.0,90.0,10
background-origin,94.0,95.8,91.7,89.9,24
is,97.0,92.9,98.6,89.8,14
channel-messaging,89.8,92.3,92.3,89.8,62
text-encoding,89.6,99.4,100.0,89.6,1343
nth-child-of,100.0,100.0,89.6,89.6,67
device-memory,100.0,89.5,89.5,89.5,2
gpc,89.5,100.0,89.5,89.5,4
object-position,89.5,100.0,100.0,89.5,19
css-object-model,92.0,98.5,98.1,89.4,50
transitions,93.4,97.4,97.1,89.4,121
input-number,100.0,89.3,100.0,89.3,7
font-synthesis,89.2,100.0,89.2,89.2,11
xpath,96.9,90.7,96.9,89.2,36
form,93.0,96.8,96.6,89.2,82
font-palette,98.2,100.0,91.0,89.2,56
user-pseudos,100.0,89.2,100.0,89.2,3
performance,91.5,93.3,94.7,89.2,136
canvas-createconicgradient,88.9,100.0,100.0,88.9,9
figure,97.2,88.9,100.0,88.9,4
lh,100.0,100.0,88.9,88.9,9
ruby-position,88.9,88.9,100.0,88.9,3
word-break-break-word,100.0,88.9,100.0,88.9,9
label,99.2,93.8,95.0,88.8,12
color-scheme,97.1,95.3,96.1,88.6,43
referrer-policy,94.2,97.0,95.6,88.5,1377
font-style,92.6,92.2,96.1,88.5,27
dialog,93.8,97.1,93.2,88.4,111
js-modules-workers,91.7,94.7,94.7,88.3,14
private-click-measurement,88.2,88.2,100.0,88.2,1
wasm-simd,88.1,100.0,99.0,88.1,59
font-weight,88.5,88.1,88.1,88.1,26
trusted-types,94.5,99.4,92.4,87.8,232
abortable-fetch,89.8,93.3,93.4,87.8,15
caret-shape,100.0,87.7,87.7,87.7,5
beforeunload,100.0,100.0,87.5,87.5,8
box-sizing,100.0,100.0,87.5,87.5,88
dataset,87.5,100.0,100.0,87.5,8
related-apps,100.0,87.5,87.5,87.5,1
tabindex,100.0,100.0,87.5,87.5,8
translate,100.0,87.5,100.0,87.5,8
mixed-content,91.3,96.4,93.6,87.4,387
font-variant,98.4,87.3,100.0,87.3,9
overflow-wrap,95.1,93.7,95.1,87.3,63
table-discouraged,92.6,92.6,93.1,87.3,19
form-associated-custom-elements,87.0,87.0,87.0,87.0,23
input,94.7,95.2,90.5,86.9,63
grid,97.5,98.3,89.4,86.8,1143
parse-html-unsafe,95.1,87.4,94.5,86.8,13
cursor,88.5,96.7,98.5,86.7,5
intersection-observer,92.6,92.7,97.3,86.7,110
font-size-adjust,90.0,100.0,96.7,86.7,30
font-variant-ligatures,100.0,93.3,93.3,86.7,15
websockets,87.6,94.0,93.8,86.6,728
details,100.0,100.0,86.5,86.5,37
url,91.1,91.4,99.3,86.5,75
individual-transforms,96.2,96.2,86.5,86.5,26
constraint-validation,93.1,93.2,96.6,86.4,58
invoker-commands,87.3,90.0,90.2,86.3,34
input-checkbox,86.1,97.2,100.0,86.1,9
animations-css,97.6,89.5,97.8,86.1,188
viewport-units,90.6,93.7,89.1,85.9,32
backdrop-filter,96.7,92.5,92.2,85.8,93
nth-child,85.7,100.0,100.0,85.7,7
background-position,98.4,99.5,86.9,85.4,154
text-indent,100.0,88.9,96.3,85.2,27
link,88.4,95.7,99.1,85.2,31
web-animations,94.3,91.2,94.7,85.1,200
autofocus,95.4,100.0,88.5,85.1,29
slot,87.9,99.8,97.1,85.0,35
origin-private-file-system,100.0,85.0,90.0,85.0,5
css-supports,99.8,90.5,94.6,84.9,7
scroll-elements,97.6,96.3,88.4,84.8,28
media-queries,95.7,97.8,87.0,84.8,46
sizes-auto,84.7,100.0,100.0,84.7,7
not,100.0,90.9,93.6,84.5,11
anchor-positioning,96.6,89.1,95.0,84.5,481
select,96.4,93.3,89.2,84.4,89
scrollend,100.0,88.2,94.5,84.3,34
storage-manager,94.7,94.7,84.2,84.2,19
supports-at-rule,97.1,84.1,85.1,84.1,4
iframe-sandbox,89.6,98.0,95.9,84.1,85
container-queries,95.8,93.0,92.8,84.1,152
image-rendering,84.0,92.0,84.0,84.0,5
display-contents,97.3,89.3,94.7,84.0,75
contenteditable,94.1,96.9,86.2,83.7,20
selection-api,94.5,97.8,89.8,83.7,151
button,94.4,93.0,86.2,83.7,39
sticky-positioning,92.9,89.8,88.5,83.6,113
registered-custom-properties,91.5,89.1,94.7,83.6,117
broadcast-channel,83.3,100.0,100.0,83.3,18
font-synthesis-small-caps,100.0,100.0,83.3,83.3,6
navigation-timing,96.4,88.6,92.2,83.3,55
open-pseudo,100.0,83.3,100.0,83.3,6
placeholder,83.3,100.0,100.0,83.3,6
webvtt-cue-settings,83.3,100.0,100.0,83.3,6
shared-workers,91.6,94.0,95.4,83.3,57
background-image,98.4,93.4,88.0,82.8,58
min-max-content,98.2,84.6,95.8,82.8,55
filter,95.7,97.8,87.0,82.6,92
overflow-clip,100.0,100.0,82.5,82.5,20
beacons,84.4,98.0,100.0,82.4,16
js-modules,91.0,96.2,86.4,82.2,137
input-date-time,100.0,88.4,86.3,82.2,24
border-radius,83.5,83.6,82.1,82.0,67
srcset,94.1,99.6,88.2,82.0,17
contain-inline-size,100.0,100.0,81.3,81.3,16
vibration,100.0,81.3,81.3,81.3,1
subgrid,97.7,88.7,92.7,81.2,132
scroll-snap,92.7,95.7,85.9,81.2,146
location,84.3,93.3,90.7,81.2,56
mathml,96.9,89.8,91.9,81.1,416
smil-svg-animations,98.2,97.1,84.9,81.0,296
tab-size,100.0,100.0,81.0,81.0,21
opacity,98.4,88.2,94.1,80.8,17
text-align,81.8,89.5,88.1,80.3,68
download,100.0,100.0,80.0,80.0,5
indeterminate,80.0,100.0,100.0,80.0,5
isolation,80.0,100.0,100.0,80.0,5
offline-audio-context,100.0,100.0,80.0,80.0,5
png,97.1,100.0,82.9,80.0,35
wasm-reference-types,80.0,100.0,100.0,80.0,5
content,96.8,96.8,84.0,79.8,94
container-style-queries,92.5,98.0,82.7,79.6,30
csp,89.8,88.7,87.3,79.5,879
mouse-events,88.3,98.3,82.0,79.5,47
fetch,87.8,88.1,89.9,79.3,657
http-authentication,87.5,100.0,91.7,79.2,16
list-elements,94.0,88.1,97.0,79.1,67
display-table,98.7,92.8,84.4,78.9,320
readable-byte-streams,85.7,100.0,93.0,78.7,43
letter-spacing,82.5,82.5,78.6,78.6,103
clip-path-boxes,78.6,100.0,100.0,78.6,14
clip-path,93.3,91.3,87.2,78.5,149
host,97.4,83.6,97.2,78.3,38
white-space,96.6,85.3,90.0,78.2,468
base,91.2,92.6,86.7,77.9,54
opacity-svg,100.0,77.8,100.0,77.8,9
aspect-ratio,99.0,96.7,80.8,77.7,261
text-decoration,85.1,83.2,81.3,77.7,137
relative-positioning,100.0,99.8,77.8,77.6,72
canvas-reset,99.1,91.9,86.5,77.5,111
resize-observer,88.2,97.9,87.8,77.4,39
async-clipboard,85.4,87.5,79.2,77.4,21
import-maps,98.2,79.7,99.5,77.4,56
iframe-srcdoc,95.5,90.9,90.9,77.3,11
navigation,95.5,93.3,83.1,77.1,458
iframe,89.4,91.8,91.8,76.9,52
text-transform,84.6,92.4,92.3,76.9,157
img,90.7,94.9,86.6,76.8,62
interactivity,86.7,76.7,76.7,76.7,5
overflow-shorthand,100.0,95.7,80.9,76.6,47
hashchange,94.1,100.0,82.4,76.5,17
prefers-reduced-transparency,100.0,76.5,76.5,76.5,1
zstd,100.0,100.0,76.5,76.5,17
fieldset,89.4,96.2,80.0,76.0,90
modulepreload,96.4,79.5,89.7,76.0,10
multi-column,99.5,97.5,77.7,75.7,204
svg,86.2,95.6,83.3,75.6,121
storage-access,89.0,98.0,88.5,75.5,25
web-locks,91.6,92.1,82.0,75.3,89
compression-streams,77.9,100.0,97.3,75.2,74
clipboard-events,100.0,100.0,75.0,75.0,4
conic-gradients,100.0,100.0,75.0,75.0,16
font-feature-settings,91.7,91.7,90.0,75.0,12
hr,100.0,75.0,100.0,75.0,8
hyphenate-character,100.0,100.0,75.0,75.0,4
input-email-tel-url,75.0,100.0,100.0,75.0,4
path-shape,75.0,100.0,100.0,75.0,4
spellcheck,100.0,75.0,100.0,75.0,12
absolute-positioning,100.0,97.2,77.1,74.7,83
progress-function,75.6,100.0,99.0,74.6,3
keyboard-events,96.3,96.6,74.6,74.6,11
a,94.1,100.0,80.3,74.4,17
word-break,89.7,91.0,85.9,74.4,78
masks,99.2,100.0,75.1,74.3,128
image-orientation,91.4,91.4,91.4,74.3,35
object,91.3,87.0,87.3,74.3,23
lang,78.3,97.1,98.7,74.2,83
mediastream-recording,86.9,94.3,88.5,74.1,115
font-loading,91.7,89.3,85.6,73.9,29
column-span,97.8,97.2,76.7,73.9,180
embed,95.5,87.5,88.6,73.9,22
hyphens,97.4,97.4,78.9,73.7,38
createimagebitmap,84.2,94.6,83.0,73.5,26
web-audio,93.6,82.1,93.4,73.5,238
align-content-block,96.9,100.0,74.0,73.3,19
inverted-colors,73.3,73.3,100.0,73.3,1
font-variation-settings,100.0,93.3,79.9,73.3,15
font-face,94.6,95.4,80.7,73.2,28
is-secure-context,73.2,100.0,73.8,73.2,9
clear-site-data,83.6,90.4,75.8,73.1,13
vertical-form-controls,100.0,83.8,89.2,73.0,37
font-palette-animation,100.0,72.8,72.8,72.8,3
fixed-positioning,100.0,100.0,72.7,72.7,11
style,79.3,75.2,75.2,72.5,37
popover,94.5,93.7,73.7,72.3,111
largest-contentful-paint,79.7,88.1,89.9,72.3,69
visual-viewport,77.8,86.1,94.4,72.2,18
webrtc-sctp,72.1,100.0,82.1,72.1,5
white-space-collapse,72.0,78.0,72.0,72.0,10
zoom,99.2,81.5,89.5,72.0,123
service-workers,83.3,85.4,88.7,71.7,315
scope,90.0,87.0,76.7,71.7,50
inert,93.1,93.1,85.3,71.5,29
canvas-2d,76.9,87.4,84.7,71.5,1119
request-video-frame-callback,71.4,85.7,85.7,71.4,7
target,100.0,100.0,71.4,71.4,7
text-shadow,94.3,94.3,71.4,71.4,35
visibility,100.0,100.0,71.4,71.4,7
offscreen-canvas,75.4,79.4,76.2,71.1,1304
display-animation,100.0,71.0,100.0,71.0,1
box-shadow,81.8,78.2,74.5,70.9,55
media-capabilities,86.8,99.3,73.3,70.6,12
webrtc,80.4,87.0,87.5,70.5,242
cookies,92.0,87.1,77.1,70.4,71
wasm,73.1,74.8,74.7,70.3,166
mix-blend-mode,91.2,91.2,73.7,70.2,57
input-radio,100.0,100.0,70.0,70.0,16
quotes,97.5,95.0,77.5,70.0,40
toggleevent-source,73.3,80.0,76.7,70.0,5
xml-serializer,90.9,70.0,84.8,70.0,2
video,84.8,76.3,80.4,69.8,33
outline,100.0,93.9,75.8,69.7,33
dynamic-range,69.6,91.3,78.3,69.6,1
media-source,82.5,82.9,91.8,69.4,79
file-system-access,83.0,85.7,76.7,68.7,9
touch-action,87.0,81.2,72.5,68.2,23
text-wrap-balance,84.0,84.0,68.0,68.0,25
focus-events,92.3,100.0,75.6,67.9,13
font-kerning,97.8,90.0,77.8,67.8,10
referencetarget,100.0,67.0,67.0,67.0,5
text-box,77.9,85.1,73.4,66.7,161
color,100.0,100.0,66.7,66.7,24
font-width,66.7,100.0,100.0,66.7,3
inherit-value,66.7,66.7,66.7,66.7,3
media-query-range-syntax,100.0,100.0,66.7,66.7,3
prefers-color-scheme,100.0,100.0,66.7,66.7,6
rlh,100.0,100.0,66.7,66.7,3
wasm-multi-value,66.7,66.7,66.7,66.7,3
link-rel-preload,91.6,78.3,76.9,66.4,48
image-maps,88.5,74.5,93.8,66.2,12
blocking-render,100.0,67.6,98.4,66.1,51
outlines,87.2,88.4,68.1,65.9,69
urlpattern,68.2,68.4,65.9,65.7,30
first-line,96.0,71.9,97.7,65.7,25
display,96.5,84.8,73.5,65.2,24
web-based-payment-handler,89.3,65.1,66.3,65.1,12
background-sync,100.0,64.7,64.7,64.7,3
window,74.9,89.6,86.8,64.6,90
iframe-credentialless,99.2,64.5,78.1,64.5,11
highlight,93.3,93.3,64.5,64.5,126
transferable-streams,64.4,100.0,100.0,64.4,13
fetch-metadata,87.8,97.3,72.3,64.4,92
heading-selectors,64.3,64.3,100.0,64.3,1
revert-value,100.0,63.6,100.0,63.6,11
selection,90.9,90.6,70.6,63.3,55
audio-worklet,88.5,83.1,88.9,63.1,39
wasm-exception-handling,64.1,66.4,67.8,63.0,29
alignment-baseline,89.4,88.2,66.3,62.9,34
text-autospace,87.9,96.1,71.1,62.9,32
draganddrop,68.9,71.6,70.4,62.8,84
background-attachment,94.5,87.2,72.3,62.6,47
clip-path-animatable,66.3,100.0,96.3,62.5,80
dirname,75.0,87.5,87.5,62.5,4
rem,100.0,100.0,62.5,62.5,2
user-activation,72.6,83.1,77.0,62.4,15
paint-timing,81.6,91.8,78.1,62.3,38
sibling-count,96.8,75.4,83.1,62.1,21
text-orientation,100.0,100.0,61.9,61.9,21
overscroll-behavior,80.0,68.3,71.7,61.7,10
web-cryptography,66.7,71.0,67.7,61.7,298
loading-lazy,88.5,94.1,75.2,61.5,76
display-ruby,87.6,92.8,75.7,61.4,70
eyedropper,100.0,61.1,61.1,61.1,2
column-fill,99.1,92.5,67.9,60.8,186
webcodecs,83.2,89.5,70.5,60.3,204
text-overflow,71.4,76.1,68.6,60.3,71
initial-letter,60.0,60.0,60.0,60.0,5
ruby-align,100.0,100.0,60.0,60.0,5
savedata,100.0,60.0,60.0,60.0,2
scroll-into-view-container,100.0,60.0,60.0,60.0,1
two-value-display,83.0,83.6,60.0,60.0,3
popover-hint,100.0,100.0,59.6,59.6,4
wasm-threads,66.7,59.3,66.7,59.3,9
background-blend-mode,73.3,85.7,71.4,59.0,7
history,88.5,78.7,72.1,58.8,108
background-clip-text,95.8,75.0,79.2,58.3,24
marker,99.8,95.9,61.1,57.7,70
scroll-buttons,69.2,57.7,65.4,57.7,13
