feature,chrome,firefox,safari,interop,tests
em-unit,100.0,100.0,100.0,100.0,7
empty,100.0,100.0,100.0,100.0,2
fetch-priority,100.0,100.0,100.0,100.0,5
font-family-ui,100.0,100.0,100.0,100.0,11
font-optical-sizing,100.0,100.0,100.0,100.0,5
font-synthesis-position,100.0,100.0,100.0,100.0,1
font-synthesis-weight,100.0,100.0,100.0,100.0,6
font-variant-alternates,100.0,100.0,100.0,100.0,24
font-variant-position,100.0,100.0,100.0,100.0,6
gethtml,100.0,100.0,100.0,100.0,2
gradient-interpolation,100.0,100.0,100.0,100.0,3
grid-animation,100.0,100.0,100.0,100.0,15
hardware-concurrency,100.0,100.0,100.0,100.0,3
headings,100.0,100.0,100.0,100.0,1
hidden-until-found,100.0,100.0,100.0,100.0,15
http2,100.0,100.0,100.0,100.0,3
hwb,100.0,100.0,100.0,100.0,5
imagebitmaprenderingcontext,100.0,100.0,100.0,100.0,14
import,100.0,100.0,100.0,100.0,33
initial-value,100.0,100.0,100.0,100.0,2
input-button,100.0,100.0,100.0,100.0,2
input-email-tel-url,100.0,100.0,100.0,100.0,4
input-file,100.0,100.0,100.0,100.0,5
input-hidden,100.0,100.0,100.0,100.0,2
input-image,100.0,100.0,100.0,100.0,2
input-password,100.0,100.0,100.0,100.0,3
input-reset,100.0,100.0,100.0,100.0,1
input-submit,100.0,100.0,100.0,100.0,2
ins,100.0,100.0,100.0,100.0,1
isolation,100.0,100.0,100.0,100.0,5
justify-self-block,100.0,100.0,100.0,100.0,2
language,100.0,100.0,100.0,100.0,2
line-height,100.0,100.0,100.0,100.0,86
link-selectors,100.0,100.0,100.0,100.0,10
mask-border,100.0,100.0,100.0,100.0,1
mask-type,100.0,100.0,100.0,100.0,6
media-query-range-syntax,100.0,100.0,100.0,100.0,3
messageerror,100.0,100.0,100.0,100.0,1
min-max-width-height,100.0,100.0,100.0,100.0,6
modal,100.0,100.0,100.0,100.0,2
named-color,100.0,100.0,100.0,100.0,3
namespace,100.0,100.0,100.0,100.0,130
non-cookie-storage-access,100.0,100.0,100.0,100.0,1
nth-child,100.0,100.0,100.0,100.0,7
nth-child-of,100.0,100.0,100.0,100.0,67
nth-of-type,100.0,100.0,100.0,100.0,16
online,100.0,100.0,100.0,100.0,3
open-pseudo,100.0,100.0,100.0,100.0,5
output,100.0,100.0,100.0,100.0,2
overflow,100.0,100.0,100.0,100.0,1
overflow-overlay,100.0,100.0,100.0,100.0,1
overlay,100.0,100.0,100.0,100.0,6
p,100.0,100.0,100.0,100.0,1
pdf-viewer,100.0,100.0,100.0,100.0,1
physical-properties,100.0,100.0,100.0,100.0,200
picture,100.0,100.0,100.0,100.0,1
placeholder,100.0,100.0,100.0,100.0,4
position,100.0,100.0,100.0,100.0,4
pre,100.0,100.0,100.0,100.0,3
prefers-contrast,100.0,100.0,100.0,100.0,1
preloading-responsive-images,100.0,100.0,100.0,100.0,2
progress,100.0,100.0,100.0,100.0,4
q-unit,100.0,100.0,100.0,100.0,2
queuemicrotask,100.0,100.0,100.0,100.0,10
rcap,100.0,100.0,100.0,100.0,1
rch,100.0,100.0,100.0,100.0,1
read-write-pseudos,100.0,100.0,100.0,100.0,4
rect-xywh,100.0,100.0,100.0,100.0,6
request-animation-frame,100.0,100.0,100.0,100.0,10
request-animation-frame-workers,100.0,100.0,100.0,100.0,1
rex,100.0,100.0,100.0,100.0,1
rgb,100.0,100.0,100.0,100.0,24
ric,100.0,100.0,100.0,100.0,1
root,100.0,100.0,100.0,100.0,4
ruby,100.0,100.0,100.0,100.0,2
safe-area-inset,100.0,100.0,100.0,100.0,1
scope-pseudo,100.0,100.0,100.0,100.0,3
screen,100.0,100.0,100.0,100.0,6
scripting,100.0,100.0,100.0,100.0,3
scroll-initial-target,100.0,100.0,100.0,100.0,3
scroll-target-group,100.0,100.0,100.0,100.0,3
scrollbar-width,100.0,100.0,100.0,100.0,25
search-input-type,100.0,100.0,100.0,100.0,1
setinterval,100.0,100.0,100.0,100.0,14
settimeout,100.0,100.0,100.0,100.0,11
static-positioning,100.0,100.0,100.0,100.0,2
strong,100.0,100.0,100.0,100.0,1
style-attr,100.0,100.0,100.0,100.0,17
svg-discouraged,100.0,100.0,100.0,100.0,1
svg-filters,100.0,100.0,100.0,100.0,7
text-indent-each-line,100.0,100.0,100.0,100.0,1
text-indent-hanging,100.0,100.0,100.0,100.0,1
text-size-adjust,100.0,100.0,100.0,100.0,1
text-wrap,100.0,100.0,100.0,100.0,10
time,100.0,100.0,100.0,100.0,1
title,100.0,100.0,100.0,100.0,15
transition-behavior,100.0,100.0,100.0,100.0,3
update,100.0,100.0,100.0,100.0,1
url-canparse,100.0,100.0,100.0,100.0,2
user-agent-sniffing,100.0,100.0,100.0,100.0,4
view-transition-class,100.0,100.0,100.0,100.0,19
viewport-unit-variants,100.0,100.0,100.0,100.0,7
visibility,100.0,100.0,100.0,100.0,5
wbr,100.0,100.0,100.0,100.0,1
webauthn-public-key-easy,100.0,100.0,100.0,100.0,1
webvtt-cue-settings,100.0,100.0,100.0,100.0,6
where,100.0,100.0,100.0,100.0,5
word-break-auto-phrase,100.0,100.0,100.0,100.0,7
word-spacing,100.0,100.0,100.0,100.0,82
writing-mode-svg-values,100.0,100.0,100.0,100.0,1
padding,100.0,100.0,100.0,100.0,346
image-set,99.9,100.0,100.0,99.9,39
round-mod-rem,100.0,100.0,99.7,99.7,5
table,100.0,99.6,100.0,99.6,29
webgl,100.0,99.6,99.6,99.6,9
text-encoding,99.5,99.4,100.0,99.4,1341
contain-paint,100.0,100.0,99.4,99.4,82
calc-constants,99.6,100.0,99.2,99.2,6
structured-clone,100.0,100.0,99.0,99.0,4
abs-sign,98.9,99.4,98.9,98.9,4
dataset,100.0,100.0,98.9,98.9,8
hsl,99.5,98.8,99.5,98.8,47
attr-contents,100.0,98.8,100.0,98.8,83
state,100.0,100.0,98.4,98.4,8
input-selectors,100.0,98.4,98.4,98.4,9
counter-style,99.5,99.4,98.3,98.3,67
dom-geometry,99.9,98.6,99.5,98.3,30
supports,98.2,98.2,98.2,98.2,119
font-shorthand,99.4,100.0,98.2,98.2,22
canvas-roundrect,100.0,100.0,98.2,98.2,168
color-function,100.0,100.0,98.2,98.2,56
charset,100.0,98.1,100.0,98.1,53
streams,98.7,99.6,99.1,98.1,224
flexbox-gap,97.9,97.9,97.9,97.9,48
media-queries,97.8,97.8,97.8,97.8,46
float-clear,100.0,97.8,100.0,97.8,45
nesting,99.9,100.0,97.8,97.8,48
width-height,99.9,99.5,98.1,97.7,756
change-event,100.0,100.0,97.7,97.7,4
clip,100.0,99.9,97.8,97.7,91
document-caretpositionfrompoint,100.0,100.0,97.6,97.6,3
z-index,97.5,97.5,97.5,97.5,40
indexeddb,100.0,98.1,97.5,97.5,801
contain-layout,100.0,98.6,98.6,97.3,73
borders,100.0,99.6,97.6,97.3,549
transforms3d,99.5,98.3,98.4,97.2,198
outlines,98.7,98.7,97.0,97.0,62
text-underline-offset,100.0,100.0,96.9,96.9,18
localstorage,96.8,99.6,99.6,96.8,50
logical-properties,98.9,97.7,97.8,96.6,92
custom-properties,99.6,98.2,97.5,96.5,245
textarea,100.0,99.6,96.8,96.4,31
mutationobserver,99.7,100.0,96.6,96.3,13
vertical-align,98.7,99.6,96.2,96.2,82
all,99.5,96.8,100.0,96.2,31
template,98.0,96.2,97.8,96.2,51
canvas,98.0,97.9,96.2,96.2,122
margin,99.0,97.1,97.8,96.1,397
transforms2d,99.8,98.8,97.1,96.1,665
text-align-last,95.9,95.9,97.0,95.9,37
matchmedia,95.8,100.0,97.0,95.8,11
appearance,95.8,100.0,99.9,95.7,24
meta,100.0,95.7,100.0,95.7,23
scroll-behavior,100.0,100.0,95.6,95.6,14
document-write,96.9,98.6,97.8,95.5,147
execcommand,95.9,97.6,95.4,95.4,48
font-stretch,98.8,95.4,98.9,95.4,22
meter,100.0,100.0,95.2,95.2,7
backdrop,100.0,95.0,100.0,95.0,20
dedicated-workers,95.3,98.8,98.4,95.0,149
shape-function,100.0,100.0,94.8,94.8,3
selectors,97.9,98.4,96.5,94.5,235
motion-path,98.5,99.5,95.9,94.5,141
font-synthesis-style,94.4,100.0,94.4,94.4,6
starting-style,100.0,94.4,100.0,94.4,9
postmessage,95.4,98.5,98.1,94.3,119
box-sizing,100.0,100.0,94.3,94.3,88
shapes,94.3,94.3,100.0,94.3,15
individual-transforms,96.2,96.2,94.1,94.1,26
audio,100.0,94.1,100.0,94.1,17
bdi,100.0,94.1,100.0,94.1,17
display-mode,100.0,100.0,94.1,94.1,1
contain-inline-size,100.0,100.0,93.8,93.8,16
background-color,100.0,100.0,93.8,93.7,80
min-max-clamp,99.3,99.8,94.6,93.7,35
transitions,97.3,96.4,98.7,93.6,117
scrollbar-gutter,100.0,96.8,96.8,93.5,31
file,94.5,96.3,94.1,93.5,111
js-modules-workers,98.8,94.7,94.7,93.5,14
contain-size,100.0,96.5,96.8,93.4,96
referrer-policy,99.7,97.1,95.4,93.4,1379
ch,100.0,100.0,93.3,93.3,15
media-playback-quality,100.0,93.3,100.0,93.3,1
xhr,96.4,98.2,97.7,93.3,422
counters,94.9,98.4,96.6,93.3,187
shadow-dom,97.6,96.8,96.3,93.2,166
flexbox,99.5,98.0,94.1,93.2,1324
shape-outside,99.4,96.2,96.8,93.2,335
constraint-validation,100.0,93.1,96.6,93.1,57
relative-color,94.5,95.5,96.9,93.0,23
server-sent-events,93.9,100.0,99.0,92.9,99
grid,99.3,98.1,93.8,92.9,1104
constructed-stylesheets,92.9,100.0,100.0,92.9,14
font-variant-east-asian,100.0,92.9,100.0,92.9,14
object-view-box,100.0,92.9,92.9,92.9,7
oklab,92.9,92.9,92.9,92.9,28
background,99.1,99.1,93.0,92.8,160
line-break,97.0,96.4,94.5,92.7,166
border-image,99.7,97.0,95.6,92.6,100
websockets,93.8,94.2,94.0,92.6,714
background-repeat,96.1,100.0,96.1,92.6,57
font-family,93.2,96.3,95.7,92.6,32
events,98.4,97.2,95.1,92.5,100
server-timing,99.0,96.9,92.4,92.4,10
mixed-content,96.6,96.2,93.5,92.4,387
placeholder-shown,100.0,100.0,92.3,92.3,7
iframe-sandbox,99.0,98.0,94.7,92.3,85
font-variant-numeric,100.0,92.3,100.0,92.3,13
ic,100.0,100.0,92.3,92.3,13
performance,93.7,92.6,93.3,92.2,137
js-modules-shared-workers,98.5,93.7,93.7,92.2,11
lang-attr,100.0,98.0,94.1,92.2,17
content-visibility,97.7,96.5,96.4,91.9,233
view-transitions,99.1,94.3,97.6,91.9,319
calc,96.4,94.0,94.8,91.9,71
shadow-parts,97.7,93.8,95.7,91.9,53
font-size,94.3,98.6,96.1,91.8,70
font-variant-caps,100.0,91.7,100.0,91.7,12
unset-value,100.0,100.0,91.7,91.7,12
autonomous-custom-elements,97.5,95.3,96.0,91.6,85
form,97.8,96.5,94.3,91.6,72
linear-easing,91.4,91.4,99.3,91.4,4
is,98.5,92.9,98.9,91.3,14
will-change,100.0,100.0,91.2,91.2,53
visual-viewport,94.1,97.1,100.0,91.2,17
layout-direction-override,98.0,93.7,95.3,91.2,200
domparser,96.3,97.5,91.0,91.0,16
font-palette,100.0,100.0,90.9,90.9,56
currentcolor,100.0,90.9,100.0,90.9,11
lab,90.9,90.9,90.9,90.9,22
readable-byte-streams,90.9,100.0,100.0,90.9,44
transform-box,100.0,100.0,90.9,90.9,33
get-computed-style,96.3,95.4,90.9,90.9,22
has,95.4,98.5,93.9,90.8,87
field-sizing,99.2,91.7,99.8,90.7,12
writing-mode,98.7,98.3,91.2,90.7,1145
dialog,96.5,97.1,92.7,90.6,110
not,100.0,90.9,99.7,90.6,11
search,100.0,100.0,90.5,90.5,2
scroll-into-view,97.3,98.2,91.1,90.2,28
script,99.4,98.1,91.8,90.1,282
page-visibility,100.0,100.0,90.0,90.0,10
scrollbar-color,100.0,100.0,90.0,90.0,30
list-style,99.9,100.0,89.9,89.9,90
aspect-ratio,99.0,97.1,92.4,89.7,260
url,94.6,91.3,97.7,89.6,75
device-memory,100.0,89.5,89.5,89.5,2
gpc,89.5,100.0,89.5,89.5,4
channel-messaging,91.4,92.3,90.0,89.4,62
container-queries,98.9,92.7,95.4,89.4,152
input,97.6,94.7,91.2,89.4,56
beacons,91.2,92.2,94.1,89.3,17
input-number,100.0,89.3,100.0,89.3,7
abortable-fetch,94.9,93.4,96.8,89.3,15
dominant-baseline,92.2,96.9,98.5,89.2,32
font-synthesis,89.2,100.0,89.2,89.2,11
user-pseudos,100.0,89.2,100.0,89.2,3
broadcast-channel,88.9,100.0,100.0,88.9,18
figure,97.2,88.9,100.0,88.9,4
lh,100.0,100.0,88.9,88.9,9
overflow-wrap,96.7,93.7,95.1,88.9,63
ruby-position,88.9,88.9,100.0,88.9,3
storage-manager,100.0,100.0,88.9,88.9,18
text-underline-position,100.0,100.0,88.9,88.9,9
word-break-break-word,100.0,88.9,100.0,88.9,9
input-range,94.1,88.2,94.1,88.2,17
private-click-measurement,88.2,88.2,100.0,88.2,1
xpath,96.3,89.8,96.3,88.2,34
font-weight,88.5,88.1,88.1,88.1,26
autofocus,97.9,100.0,87.9,87.9,29
trusted-types,96.2,99.4,90.6,87.8,231
animations-css,98.5,91.1,97.3,87.8,175
backdrop-filter,96.7,93.5,93.2,87.8,92
srcset,100.0,99.6,88.0,87.8,17
caret-shape,100.0,87.7,87.7,87.7,5
steps-easing,99.0,92.9,95.2,87.6,14
dirname,100.0,87.5,87.5,87.5,4
related-apps,100.0,87.5,87.5,87.5,1
tabindex,100.0,100.0,87.5,87.5,8
translate,100.0,87.5,100.0,87.5,8
element-from-point,100.0,96.6,89.1,87.5,30
local-network-access,100.0,87.3,87.3,87.3,10
color-mix,97.5,87.2,97.4,87.0,16
anchor-positioning,97.2,92.2,94.7,87.0,448
overflow-clip,100.0,100.0,86.8,86.8,19
subgrid,98.3,91.7,94.4,86.7,120
selection-api,97.3,96.8,89.5,86.7,137
fit-content,100.0,100.0,86.7,86.7,15
font-size-adjust,90.0,100.0,96.7,86.7,30
font-variant-ligatures,100.0,93.3,93.3,86.7,15
background-clip,99.1,86.9,97.4,86.6,30
sticky-positioning,93.8,89.7,90.6,86.6,112
label,99.0,92.5,94.0,86.5,10
details,100.0,100.0,86.5,86.5,37
focus-within,100.0,100.0,86.4,86.4,22
object-fit,99.0,99.0,86.3,86.3,63
largest-contentful-paint,92.4,87.6,90.9,86.2,66
input-checkbox,86.1,97.2,100.0,86.1,9
invoker-commands,86.1,86.1,86.3,86.1,34
event-timing,95.7,97.1,87.4,86.0,72
background-origin,94.0,95.8,85.7,85.7,24
host-context,100.0,85.7,85.7,85.7,2
target,100.0,100.0,85.7,85.7,7
navigation-timing,96.9,92.1,89.3,85.6,54
gradients,100.0,98.4,87.1,85.5,62
background-position,98.4,99.5,86.3,85.4,154
http-authentication,93.8,100.0,91.7,85.4,16
hashchange,100.0,100.0,85.3,85.3,17
web-animations,94.1,91.4,94.9,85.3,189
display-contents,97.3,90.5,94.6,85.1,74
origin-private-file-system,100.0,85.0,90.0,85.0,5
css-supports,99.8,90.5,84.9,84.9,7
contenteditable,95.5,93.3,87.3,84.6,19
resize-observer,97.0,96.0,85.5,84.5,20
data-urls,100.0,88.2,96.1,84.3,17
image-rendering,84.0,92.0,84.0,84.0,5
zoom,99.8,89.9,93.4,83.4,92
contrast-color,100.0,83.3,100.0,83.3,6
ex,100.0,100.0,83.3,83.3,6
file-selector-button,100.0,100.0,83.3,83.3,6
font-synthesis-small-caps,100.0,100.0,83.3,83.3,6
slot-assign,83.3,100.0,94.4,83.3,9
text-tracks,95.1,97.1,84.7,83.1,98
canvas-2d,88.2,87.7,85.1,83.0,1110
scroll-elements,93.3,99.8,87.0,83.0,25
parse-html-unsafe,95.1,83.5,94.5,83.0,13
list-elements,98.4,87.5,96.9,82.8,64
fetch,89.7,88.6,89.5,82.8,642
viewport-units,90.6,90.6,89.1,82.8,32
clip-path,97.8,90.6,89.9,82.6,138
img,96.2,95.0,84.6,82.6,55
host,94.1,93.4,91.4,82.6,34
storage-access,95.0,100.0,86.5,82.5,25
background-image,98.4,93.4,87.6,82.4,58
focus-visible,100.0,96.2,86.2,82.4,52
png,100.0,100.0,82.4,82.4,34
link,86.2,94.9,98.9,82.3,26
intersection-observer,94.0,94.2,88.7,82.3,105
iframe,94.9,94.9,91.3,82.1,49
scroll-snap,99.3,96.5,82.7,82.0,137
compression-streams,82.0,100.0,95.1,82.0,74
scrollend,100.0,88.6,91.8,81.9,35
shared-workers,91.1,92.4,92.1,81.8,58
button,96.6,95.1,84.6,81.8,35
registered-custom-properties,91.7,87.0,94.9,81.8,116
video,96.7,84.0,91.8,81.8,30
border-radius,83.3,83.3,81.8,81.8,66
font-feature-settings,98.3,91.7,90.0,81.7,12
mediastream-recording,94.8,95.2,88.2,81.5,115
text-indent,100.0,88.9,92.6,81.5,27
vibration,100.0,81.3,81.3,81.3,1
absolute-positioning,100.0,91.3,89.5,81.2,72
tab-size,100.0,100.0,81.0,81.0,21
css-object-model,94.8,98.6,85.5,80.9,47
csp,94.1,88.9,84.5,80.9,870
cursor,82.5,91.7,96.7,80.7,5
js-modules-service-workers,100.0,85.7,95.0,80.7,2
js-modules,94.4,95.3,83.0,80.6,131
text-align,81.8,89.5,88.1,80.3,68
navigation,97.0,92.3,85.8,80.3,452
opacity,97.7,86.1,94.1,80.2,17
exp-functions,83.3,94.3,100.0,80.2,6
input-date-time,100.0,86.3,88.4,80.1,24
font-style,95.6,91.9,84.4,80.1,26
download,100.0,100.0,80.0,80.0,5
form-associated-custom-elements,85.0,85.0,80.0,80.0,20
form-validity-pseudos,100.0,90.0,90.0,80.0,10
indeterminate,80.0,100.0,100.0,80.0,5
table-discouraged,85.8,91.7,97.6,79.9,17
container-style-queries,99.8,93.6,81.7,79.8,26
content,96.8,96.8,84.0,79.8,94
location,86.9,92.8,87.6,79.8,52
color-scheme,100.0,100.0,79.7,79.7,39
column-span,99.4,96.7,82.3,79.6,181
multi-column,99.5,96.3,82.6,79.4,187
text-transform,87.3,91.4,92.6,79.3,151
letter-spacing,82.2,82.2,79.2,79.2,101
filter,97.8,98.9,82.4,79.1,91
object-position,78.9,100.0,100.0,78.9,19
inert,98.2,95.8,84.8,78.8,28
text-decoration,85.4,85.0,80.8,78.5,133
embed,100.0,87.5,88.6,78.4,22
canvas-reset,100.0,91.9,86.5,78.4,111
dynamic-range,78.3,100.0,78.3,78.3,1
createimagebitmap,88.2,94.6,83.8,78.2,26
mouse-events,90.4,96.2,80.5,78.0,47
draganddrop,87.9,87.6,83.1,77.9,65
opacity-svg,97.1,77.8,100.0,77.8,9
iframe-srcdoc,95.5,90.9,90.9,77.3,11
trig-functions,83.3,90.2,94.9,77.1,6
mathml,97.4,90.8,86.1,77.1,409
lang,80.2,97.0,99.1,76.9,81
white-space,96.6,84.3,89.6,76.9,471
select,96.2,91.6,82.9,76.7,83
cookies,95.8,86.6,79.3,76.5,64
base,91.3,92.7,84.1,76.5,55
prefers-reduced-transparency,100.0,76.5,76.5,76.5,1
zstd,100.0,100.0,76.5,76.5,17
offscreen-canvas,80.8,80.3,77.1,76.3,1292
hyphens,97.4,97.4,81.6,76.3,38
web-audio,96.0,81.4,93.1,76.2,232
font-variant,98.4,87.3,88.9,76.2,9
service-workers,87.5,86.2,87.1,75.9,309
display-table,98.7,91.9,82.3,75.8,318
masks,100.0,100.0,75.7,75.7,127
import-maps,100.0,78.3,97.3,75.6,57
web-locks,93.3,92.2,81.0,75.4,90
beforeunload,100.0,100.0,75.0,75.0,8
clipboard-events,100.0,100.0,75.0,75.0,4
hr,100.0,75.0,100.0,75.0,8
hyphenate-character,100.0,100.0,75.0,75.0,4
path-shape,75.0,100.0,100.0,75.0,4
print,75.0,75.0,75.0,75.0,4
request-video-frame-callback,75.0,75.0,75.0,75.0,8
scroll-buttons,90.0,75.0,85.0,75.0,10
spellcheck,100.0,75.0,100.0,75.0,12
overflow-shorthand,100.0,95.7,78.7,74.5,47
text-overflow,84.9,89.1,83.1,74.2,55
scope,90.6,88.5,75.9,73.8,48
async-clipboard,89.7,86.9,80.7,73.8,20
contain-style,100.0,100.0,73.8,73.8,41
wasm-bulk-memory,100.0,100.0,73.7,73.7,8
focus-events,91.7,100.0,81.9,73.6,12
slot,87.9,99.8,85.2,73.6,35
image-orientation,97.1,94.1,82.4,73.5,34
text-shadow,97.1,97.1,73.5,73.5,34
align-content-block,96.9,100.0,74.0,73.3,19
conic-gradients,100.0,100.0,73.3,73.3,15
inverted-colors,73.3,73.3,100.0,73.3,1
is-secure-context,73.2,100.0,73.8,73.2,9
vertical-form-controls,100.0,83.8,89.2,73.0,37
wasm,75.8,74.8,74.7,73.0,166
audio-worklet,93.5,80.3,92.6,72.9,36
font-palette-animation,100.0,72.8,72.8,72.8,3
fixed-positioning,100.0,100.0,72.7,72.7,11
outline,100.0,93.9,78.8,72.7,33
before-after,72.2,83.3,73.6,72.2,6
white-space-collapse,72.0,78.0,72.0,72.0,10
ua-client-hints,100.0,71.8,71.8,71.8,4
word-break,89.7,91.0,83.3,71.8,78
fieldset,87.0,96.1,78.5,71.8,89
smil-svg-animations,99.3,97.2,74.5,71.7,287
font-variation-settings,100.0,91.7,79.9,71.6,15
mix-blend-mode,91.1,91.1,75.0,71.4,56
paint-timing,91.7,96.9,82.4,71.3,36
relative-positioning,100.0,98.4,72.6,71.2,72
object,91.7,83.3,79.5,71.2,24
display-animation,100.0,71.0,100.0,71.0,1
svg,88.4,94.5,74.8,70.4,111
webcodecs,96.3,94.0,72.8,70.3,193
text-stroke-fill,100.0,100.0,70.0,70.0,10
toggleevent-source,73.3,73.3,70.0,70.0,5
font-loading,94.6,92.2,77.2,69.5,27
media-source,84.5,79.9,87.2,69.4,82
background-size,94.4,98.8,74.4,68.9,181
scroll-markers,83.5,71.8,71.5,68.9,38
keyboard-events,95.9,96.2,68.7,68.7,10
file-system-access,83.0,85.7,75.4,68.7,9
min-max-content,98.2,83.1,81.2,68.5,56
quotes,95.1,92.7,75.6,68.3,41
popover,96.7,94.0,68.5,68.2,107
text-wrap-balance,84.0,84.0,68.0,68.0,25
input-radio,100.0,100.0,68.0,68.0,15
fetch-metadata,93.1,94.0,69.3,67.8,92
gap-decorations,90.7,79.6,68.9,67.6,86
web-cryptography,68.6,72.9,72.4,67.1,303
xml-serializer,89.7,67.0,75.9,67.0,2
media-capabilities,86.8,87.1,74.7,67.0,12
topics,100.0,78.1,67.0,67.0,9
color,100.0,100.0,66.7,66.7,24
font-width,66.7,66.7,100.0,66.7,3
hanging-punctuation,66.7,66.7,66.7,66.7,3
inherit-value,66.7,66.7,66.7,66.7,3
offline-audio-context,66.7,66.7,66.7,66.7,6
prefers-color-scheme,100.0,100.0,66.7,66.7,6
preserves-pitch,100.0,100.0,66.7,66.7,1
reporting,85.7,88.1,69.0,66.7,21
rlh,100.0,100.0,66.7,66.7,3
user-action-pseudos,100.0,100.0,66.7,66.7,3
view-transitions-element-scoped,66.7,66.7,66.7,66.7,6
wasm-multi-value,66.7,66.7,66.7,66.7,3
style,73.6,70.1,70.1,66.7,29
first-letter,97.0,87.8,75.4,66.3,33
highlight,93.9,98.2,70.1,65.7,114
window,82.8,90.4,78.6,65.6,87
blocking-render,100.0,67.0,98.4,65.4,50
web-based-payment-handler,89.3,65.1,66.3,65.1,12
box-shadow,81.5,75.9,70.4,64.8,54
wasm-exception-handling,67.6,66.4,65.7,64.3,29
clip-path-boxes,100.0,85.7,78.6,64.3,14
column-fill,99.1,92.5,71.0,63.8,185
display,96.3,84.1,72.3,63.7,23
revert-value,100.0,63.6,100.0,63.6,11
text-combine-upright,72.7,75.8,66.7,63.6,33
resource-timing,97.8,84.5,72.6,63.6,110
pointer-events-api,90.3,78.6,77.7,63.6,204
link-rel-preload,93.7,78.3,71.5,63.2,48
font-face,96.1,98.9,65.5,63.1,28
scroll-to-text-fragment,91.5,89.6,78.1,63.1,29
webrtc,86.3,80.0,79.4,63.0,237
loading-lazy,92.7,94.2,72.7,62.7,78
background-attachment,94.5,87.2,71.1,62.6,47
datalist,100.0,87.5,75.0,62.5,4
rem,100.0,100.0,62.5,62.5,2
user-activation,72.6,83.1,77.0,62.4,15
display-ruby,85.0,97.4,75.0,62.3,64
image-maps,96.3,76.0,84.8,62.3,10
text-orientation,100.0,100.0,61.9,61.9,21
source,61.8,62.5,61.8,61.8,16
overscroll-behavior,80.0,70.0,71.7,61.7,10
eyedropper,100.0,61.1,61.1,61.1,2
cookie-store,93.7,97.8,67.4,61.0,70
first-line,96.3,74.0,90.4,60.8,27
light-dark,100.0,99.6,60.7,60.7,7
history,90.4,78.3,72.5,60.2,108
initial-letter,60.0,60.0,60.0,60.0,5
requestclose,100.0,90.0,70.0,60.0,10
ruby-align,100.0,100.0,60.0,60.0,5
savedata,100.0,60.0,60.0,60.0,2
scroll-into-view-container,100.0,60.0,60.0,60.0,1
two-value-display,83.0,83.6,60.0,60.0,3
wasm-threads,66.7,59.3,66.7,59.3,9
notifications,77.3,85.2,68.5,59.1,16
background-blend-mode,73.3,85.7,59.0,59.0,7
wasm-garbage-collection,100.0,100.0,59.0,59.0,17
a,93.3,97.3,67.7,58.4,15
background-clip-text,95.8,75.0,79.2,58.3,24
touch-action,100.0,88.9,58.0,58.0,21
if,100.0,57.6,57.6,57.6,2
clip-path-animatable,65.3,97.3,92.0,57.3,75
page-break-aliases,100.0,100.0,57.1,57.1,1
wasm-exnref-exceptions,100.0,100.0,57.1,57.1,1
selection,90.2,82.4,72.5,56.9,51
stretch,100.0,69.1,60.7,56.8,41
font-kerning,97.8,87.8,66.7,56.7,10
interactivity,86.7,76.7,56.7,56.7,5
marker,99.8,95.9,60.0,56.6,70
